BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385559,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Skziverskij,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-171,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385591,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Slovenska Krajova,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-172,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385584,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Sobotkowski,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-173,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385576,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Sonnengold,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-174,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385607,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Start,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-175,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385596,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Trebicska,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-176,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385255,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Vinnickij 15/59,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-178,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385237,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Wolynski,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-179,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385279,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:V8,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-180,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385275,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:K26-96,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-183,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385487,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:R53,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-184,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385525,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Canard,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-185,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385509,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),"cultivar:Moana, Moana Rape",NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-186,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385503,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Winfred,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-187,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385542,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Emerald,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-188,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385528,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Fora,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-189,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385562,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Aphid Resistant Rape,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-190,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385557,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Binera,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-191,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385589,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Dwarf Essex,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-193,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385579,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:English Giant,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-194,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385415,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:LiragrÃ¼n,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-195,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385456,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Michinaku natane,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-196,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385447,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Nunsdale,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-197,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385476,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Parapluie,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-199,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385472,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Samo,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-200,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385464,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Silona,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-201,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385491,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Chuosenshu,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-202,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385481,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Taisetsu,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-203,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385523,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Q100,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-204,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385507,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Brauner Schnittkohl,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-206,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385345,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Chembere Dzagumhana,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-207,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385377,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:CouveNabica,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-208,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385371,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Ragges Jack,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-209,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385410,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Red Russian,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-210,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385395,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Siberische Boerenkool,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-211,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385393,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),"cultivar:Slapska, Slapy",NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-212,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
