BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385667,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Start,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-175,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385682,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Trebicska,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-176,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385684,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Vinnickij 15/59,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-178,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385738,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wolynski,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-179,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385753,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:V8,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-180,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385726,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:K26-96,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-183,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385990,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:R53,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-184,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385996,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Canard,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-185,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385958,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),"cultivar:Moana, Moana Rape",NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-186,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385971,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Winfred,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-187,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385640,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Emerald,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-188,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385655,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Fora,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-189,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385619,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Aphid Resistant Rape,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-190,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385621,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Binera,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-191,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385632,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Dwarf Essex,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-193,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385703,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:English Giant,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-194,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385866,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:LiragrÃ¼n,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-195,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385929,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Michinaku natane,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-196,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385933,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Nunsdale,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-197,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385947,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Parapluie,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-199,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385907,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Samo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-200,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385911,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Silona,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-201,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385975,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Chuosenshu,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-202,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385992,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Taisetsu,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-203,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385994,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Q100,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-204,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385956,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Brauner Schnittkohl,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-206,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385839,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Chembere Dzagumhana,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-207,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385804,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:CouveNabica,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-208,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385815,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Ragges Jack,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-209,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385819,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Red Russian,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-210,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385880,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Siberische Boerenkool,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-211,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385895,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),"cultivar:Slapska, Slapy",NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-212,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385852,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Abukuma Natane,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-213,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385865,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:PI271452,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-214,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385931,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:E94197,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-216,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385932,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Evvin,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-217,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
